id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Resort;property_type_Villa;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
2507608;250760801;Apartamentos La Machacona Plaza Mayor recién reformados;-0.6489521096074304;-0.16454326068551547;0.0;0.0;-0.3583007489876526;0.2631578947368421;0.08000000000000002;0.33333333333333337;0.970553600217052;-0.4622751321357519;-0.2917178352506051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2511235;251123501;Apartamento En Mediterráneo Real, Los Boliches, Fuengirola;0.8723527572866381;0.2142379052136632;0.5;0.0;1.0998309496389422;-0.5263157894736842;0.48;-0.16666666666666663;0.0;1.5476668796739879;0.701590035823676;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2514360;251436008;Mas la Casassa;0.30163951114136717;1.4307156333512816;-0.5;-1.0;-0.4805298943928697;5.7894736842105265;-0.7200000000000001;-0.6666666666666666;0.0;0.6835978472226089;-0.20590730854721187;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251472;25147218;Hotel Playa de las Catedrales;0.5235754175938281;-0.4387327201692451;-0.5;-1.0;1.4120819585728437;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;0.0;0.4472775657429489;1.8815560399523288;1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2515104;251510401;Villa El Peñal By Terraza;2.2032104930354253;2.356529647272275;1.5;0.0;0.6374341631548659;1.8421052631578947;-0.24;-0.41666666666666663;0.0;1.1644946044897428;7.976025503884798;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251518;25151804;Roch Hotel;0.5669354818384547;0.7510543430706119;1.0;0.0;0.05879381602373886;-0.5263157894736842;0.48;-0.3333333333333333;0.0;0.5127521126007175;0.6199559742927644;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251531;25153110;ELE Enara Boutique Hotel;0.24472664723469137;-0.4387327201692451;-0.5;-1.0;0.8324937408167834;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;0.0;0.0885956479967047;-0.38861622468276646;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251564;25156408;Can Vistabella Boutique Resort;1.4093609898350121;-0.3521162635918607;0.0;0.0;4.469577028440243;-0.05263157894736842;0.20307692307692304;0.33333333333333337;0.0;2.493449311918889;0.6470612136099505;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
251568;25156817;Villa del Mar;-0.4369892138001297;-0.026060804629724436;0.0;0.0;-0.29087910850688076;0.5263157894736842;0.0;0.33333333333333337;0.0;-0.507053742435663;-0.15655322622974208;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2515879;251587907;casa rural Dera Hont;-0.5892684313442409;-0.7160274868105716;-0.5;-1.0;0.0008143418389222263;-0.5526315789473685;-0.7200000000000001;-0.6666666666666666;1.0790265965725154;0.16427667871828885;-0.909345856490318;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251611;25161102;Grand Hotel Palladium Santa Eulalia del Rio;1.10501294344581;-0.4387327201692451;-0.5;-1.0;3.303618938522403;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;0.9518916879193161;1.6178674615882787;0.0515336202451705;1.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2516642;251664201;Abadía del Marqués de Avila;-0.549640537595401;-1.1544668861901481;-0.5;-1.0;0.43444336434677694;-1.0;-0.7200000000000001;-0.6666666666666666;0.0;-0.40444016789734333;-0.5970798224905293;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2516733;251673301;SOL- CARLOS V Apartaments;0.6689670674108485;0.8228409330912098;0.5;0.0;0.10942101725311135;0.39473684210526316;0.03789473684210523;-0.16666666666666663;0.0;1.070869082558734;2.711702555393672;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251679;25167904;Hotel Madrid Río;-0.6782947828131457;-0.7837101942284085;-0.5;-1.0;-0.034496284840709476;-0.631578947368421;-0.7200000000000001;-0.6666666666666666;0.0;-0.5779638590690311;-0.498210749075838;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251703;25170301;Hotel S'Agoita;0.23847624787945743;2.5911515394032762;-0.5;-1.0;-0.7571754187453175;16.710526315789473;-0.7200000000000001;-0.6666666666666666;0.960462312836951;0.08166257496862409;-0.2921040299490469;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2517548;251754801;Penthouse duplex in center;-1.220981683477641;0.41797512586888996;0.0;0.0;-0.7289882687694423;1.5789473684210527;-0.20571428571428577;0.33333333333333337;0.0;-0.7024146426198895;-0.7639935019102017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251789;25178902;Hotel Puitavaca;-0.5732827567823277;0.13493530470849163;-0.5;-1.0;-0.4391560265337492;0.868421052631579;-0.7200000000000001;-0.6666666666666666;0.0;-0.5296702876568619;-0.8981496334637619;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2518428;251842803;Mesoncillo NEO;0.12040190477541322;1.516776474409332;1.0;0.0;-0.5809784173293878;0.7017543859649124;-0.04500000000000004;-0.3333333333333333;0.0;-0.06164850203581079;1.525666022590199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2518794;251879402;Quaint House in Canillas with Pool;0.7367407228692462;2.112729300147234;1.0;0.0;-0.5108102719713049;2.2807017543859645;-0.28800000000000003;-0.3333333333333333;0.0;0.7608664811423133;0.4063481148172723;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251986;25198601;Soho Boutique Castillo de Santa Catalina - Adults Recommended;0.7988143758981129;-0.318976573240775;-0.5;-1.0;1.8981589418204494;0.0;-0.7200000000000001;-0.6666666666666666;0.9705883620882455;0.9163143145278744;0.5364544161296939;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252001;25200105;Vista Oasis;0.07240218069106184;-0.19404091551040947;0.0;0.0;0.29513356687513903;0.21052631578947367;0.09818181818181819;0.33333333333333337;0.0;0.10056230856799538;0.8176226768458215;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252039;25203909;Hotel Marazul;0.6191558492986179;-0.026060804629724436;0.0;0.0;0.9528004565495342;0.5263157894736842;0.0;0.33333333333333337;0.6513228235740761;0.5955304610617543;0.9873700010964176;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252108;25210803;Spirit Apartamentos Atxuri;0.6126058634542683;0.09945951408474529;-0.5;-1.0;0.7696374012527452;0.7894736842105263;-0.7200000000000001;-0.6666666666666666;2.7164927519796835;0.9552580207296725;0.112000161976578;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2521082;252108213;Camping Sènia Tucan;0.6623592638814182;-0.5702311746825672;0.5;0.0;2.0546309731311334;-1.236842105263158;1.461818181818182;-0.16666666666666663;0.0;1.215531787479545;0.40789257312209587;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252115;25211513;Silken Gran Hotel del Sella;1.103124501486178;-0.4387327201692451;-0.5;-1.0;3.2954918962128987;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;0.9705830964551787;1.6128379888835647;0.19553467501083477;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2521718;252171801;El mirador del norte;0.40784397549763757;1.4307156333512816;1.0;0.0;-0.42854417051700083;0.5263157894736842;0.0;-0.3333333333333333;0.0;0.586785172320224;0.18326917209255625;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252251;25225106;Hotel Abades Via Norte;-0.20252742231187543;-0.6942044162599776;-0.5;-1.0;0.4294428758270056;-0.5263157894736842;-0.7200000000000001;-0.6666666666666666;0.0;-0.3113893343925672;-1.020717782511783;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2523365;252336501;El Molino;-0.720610745033867;-0.4387327201692451;-0.5;-1.0;-0.2737564900754192;-0.18421052631578946;-0.7200000000000001;-0.6666666666666666;0.0;-0.5960144634024958;-0.4188796539340344;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2523535;252353526;Tandem Ancha 34;0.38678387186082497;-0.6942044162599776;-0.5;0.0;1.550116875540295;-0.5263157894736842;-0.7200000000000001;0.33333333333333337;8.250035583934975;0.553053167119963;0.28226968364385857;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2524245;252424502;Casa de Huéspedes con encanto El Sueño del Quijote;-0.9745765427949233;-0.07975153486887762;-0.5;-1.0;-0.547406589162374;0.42105263157894735;-0.7200000000000001;-0.6666666666666666;1.625017549725217;-0.5095060097721598;-0.7830286224620694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252490;25249031;Hotel Ciudad de Ponferrada, Ascend Hotel Collection;-0.28834521643234323;-0.6942044162599776;-0.5;-1.0;0.31528656210306244;-0.5263157894736842;-0.7200000000000001;-0.6666666666666666;0.9705518214063704;-0.36945484660526207;-0.913034830905598;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252604;25260401;Hotel Monarque Cendrillón;0.5052069802009375;-0.318976573240775;-0.5;-1.0;1.166934279452649;0.0;-0.7200000000000001;-0.6666666666666666;0.0;0.42039857492639;-0.012622882007814338;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25276;2527605;Finca Cortesin Hotel Golf & Spa;2.3550833024495677;0.8228409330912098;-0.5;-1.0;4.863229172876421;2.8947368421052633;-0.7200000000000001;-0.6666666666666666;0.0;5.1558455646936485;8.75124745747826;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25278;2527816;Purple Nest Hostel;-0.7624047531471321;-0.7160274868105716;-0.5;-1.0;-0.1506110584651019;-0.5526315789473685;-0.7200000000000001;-0.6666666666666666;5.032902135531957;-0.02479369926318523;-1.052037758016409;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2527828;252782817;Be Mate Gran Vía Suites;-0.03850205075050406;-1.0948086527097503;0.0;0.0;1.2642678353177015;-0.9473684210526315;0.9163636363636365;0.33333333333333337;5.595332967199161;0.005795633876986496;0.5048124830051481;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252783;25278310;Hotel ELE Acueducto;0.13561826407120794;-0.8308058779394901;-0.5;-1.0;1.2039271407602052;-0.6842105263157895;-0.7200000000000001;-0.6666666666666666;0.9705682422776689;-0.02632926786640366;-0.1364994486474713;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2529180;252918002;Algo Diferente Apartamentos;-1.009054948417897;-0.49351948090441655;0.0;0.0;-0.4212439181526526;-0.2631578947368421;0.30857142857142855;0.33333333333333337;1.1028004178965753;-0.6292055710638207;-0.4704539065558248;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2529829;252982904;Tenerife near aeropuerto;-0.71278062993103;0.18645038530196448;-0.5;-1.0;-0.5215182501330666;0.9868421052631579;-0.7200000000000001;-0.6666666666666666;0.5156305686628103;-0.09664601356779899;-0.572225112604604;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253090;25309006;MLL Caribbean Bay;0.3282851106142147;-0.6102965161373055;-0.5;-1.0;1.2601339087289132;-0.42105263157894735;-0.7200000000000001;-0.6666666666666666;0.9500264371224286;0.18563405592938012;-0.5668555173674714;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2533680;253368001;Apartamento Museo;-0.7607246962884988;-0.10742445893302448;0.0;0.0;-0.44244394986159535;0.3684210526315789;0.045957446808510605;0.33333333333333337;0.0;-0.5207574272085884;-0.26882656900364194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2534001;253400101;PUSHE Granada Catedral Art & Tradition;-0.8538808065365137;-0.318976573240775;0.0;0.0;-0.4084857593094661;0.0;0.18000000000000005;0.33333333333333337;1.1389272755804691;-0.5646747785067995;-0.5102841952407988;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253546;25354601;Hostal Senero;-0.9707684041056486;-0.6515948289858678;-0.5;-1.0;-0.33160441908792526;-0.47368421052631576;-0.7200000000000001;-0.6666666666666666;0.9705987174829337;-0.3562577989560258;-0.6457925154623234;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2536763;253676301;Mas Ravetllat;0.27040982697489213;2.5911515394032762;-0.5;-1.0;-0.7512546959520451;16.710526315789473;-0.7200000000000001;-0.6666666666666666;0.0;0.1175504583116123;-0.24921647911164196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253914;25391401;"Hotel Agua Beach ""Adults only""";0.42450879168467864;-0.6102965161373055;-0.5;-1.0;1.485806157258799;-0.42105263157894735;-0.7200000000000001;-0.6666666666666666;0.9426392457192501;0.30807458705133084;-0.4615225548642056;1.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
254139;25413905;Hotel Armiñe;0.16056408318202375;-0.40341254311953567;-0.5;-1.0;0.6441412700146107;-0.13157894736842105;-0.7200000000000001;-0.6666666666666666;0.0;-0.0011650844615236668;-0.5157104359039218;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2541446;254144601;TC Hotel Doña Luisa;-0.5493927525419362;-0.49351948090441655;-0.5;-1.0;-0.11378991848217196;-0.2631578947368421;-0.7200000000000001;-0.6666666666666666;0.9999498901585636;-0.517945681708463;-0.3116648545818876;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254154;25415401;Hotel Reyes Ziries;-0.9773785680973776;0.2142379052136632;-0.5;-1.0;-0.6261441200886135;1.0526315789473684;-0.7200000000000001;-0.6666666666666666;0.0;-0.6903699771938075;-0.6381092585719647;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254156;25415602;Hotel-Restaurante Jardines La Tejera;-0.5044352518040418;-0.2707526092885601;-0.5;-1.0;-0.21019792675628596;0.07894736842105263;-0.7200000000000001;-0.6666666666666666;0.0;-0.49509525758632716;-0.7690188566585681;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254166;25416634;Hotel & Restaurante Peña;-0.18090201302313458;0.13493530470849163;-0.5;-1.0;-0.19516889667503942;0.868421052631579;-0.7200000000000001;-0.6666666666666666;0.0;-0.2959413762016378;-0.5577644200537969;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
