id;room_id;name;if_score;if_anomaly;lof_score;lof_anomaly;extraction_date;lookahead_period;checkin_date;checkout_date;room_id_raw;name_raw;price;sqm;property_type;region;province;num_rooms;num_bathrooms;log_price;log_sqm;price_per_sqm;discount_pct;pool_flag;beach_flag;breakfast;price_relative_to_type;price_relative_to_province;extreme_price_high;extreme_price_low;suspected_placeholder_sqm;extreme_price_per_sqm;overcrowded_layout;excess_bathrooms;tiny_villa;huge_apartment;any_flag;log_price.1;log_sqm.1;num_rooms.1;num_bathrooms.1;price_per_sqm.1;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct.1;price_relative_to_type.1;price_relative_to_province.1;has_stars;pool_flag.1;beach_flag.1;breakfast.1;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Riad;property_type_Villa;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia;is_if_anomaly;is_lof_anomaly;if_rank;lof_rank;consensus_anomaly;agreement_group;if_percentile;lof_percentile;combined_rank
17054245;1705424501;Mariana de Pineda by Home at Homes;0.1019825868505851;-1;1.8625921968770875;-1;2026-09-13;3m;2026-12-19;2026-12-26;1705424501;Mariana de Pineda by Home at Homes;96189.15;505.0;Casa o chalet;Andalucía;Sevilla;5.0;5.0;11.474082240559106;6.226536669287466;190.47356435643565;0.3687094646329654;0;0;0;75.62040094339622;96.39204561681883;True;False;False;True;False;False;False;False;True;0.0673485296449752;0.179630660092799;0.0;0.0;-0.1349488280329746;0.0;0.1729745712596098;-0.5;0.0;0.1741933757426656;0.087324222006063;0.0;1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;83.0;775.0;True;Both;99.91131971406016;99.16294461807996;99.53713216607005
17055954;1705595401;Can Fressa Amazing Vila With Pool;0.059332779999767;-1;1.5694136488099146;-1;2026-09-13;3m;2026-12-19;2026-12-26;1705595401;Can Fressa Amazing Vila With Pool;14674.8;900.0;Agroturismo;Islas Baleares;Mallorca;14.0;14.0;9.593955157690846;6.803505257608338;16.305333333333333;0.0;0;0;0;14.474616059891698;7.8714165792797886;True;False;False;False;False;False;False;False;True;0.7687180068954489;0.4112406125592863;0.0;1.0;0.3849438705637142;0.3947368421052631;-0.097108531233465;0.5;0.0;1.2998101814117249;1.025325701822703;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;486.0;2256.0;True;Both;99.47548855267284;97.56129213665416;98.5183903446635
17127574;1712757401;Beautiful villa with private Pool;0.0749448515166226;-1;2.179600167244869;-1;2026-09-13;3m;2026-12-19;2026-12-26;1712757401;Beautiful villa with private Pool;14577.5;440.0;Apartamento;Andalucía;Málaga;1.0;5.0;9.587303119611637;6.089044875446846;33.13068181818182;0.0;0;0;0;16.003227541689082;15.170671748291005;True;False;False;False;False;True;False;True;True;1.3218912515327552;-0.3235307920875624;1.0;3.0;3.18880429674645;-1.381578947368421;3.43852481049406;0.5;0.0;2.719034937604345;1.5148475449920429;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;True;266.0;334.0;True;Both;99.71341127104805;99.63987152173208;99.67664139639007
17151866;1715186601;Balearic Cala Figuera Santiago;0.0285267233562752;-1;1.9527392327483808;-1;2026-09-13;3m;2026-12-19;2026-12-26;1715186601;Balearic Cala Figuera Santiago;2385.32;250.0;Hostal o pensión;Islas Baleares;Mallorca;0.0;0.0;7.777507709339928;5.525452939131784;9.54128;0.0;0;0;0;4.537071556282573;1.2794618935104851;False;False;False;False;False;False;False;False;False;-0.5718603364020916;-1.129691339752555;-0.5;1.0;0.6438212673845409;-0.5263157894736842;0.743150009856101;2.5;0.0;-0.7251512904240421;-0.3084642678686473;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;1530.0;616.0;True;Both;98.34643710729233;99.33489785545113;98.84066748137172
17218593;1721859301;Hemma Suites;0.0383522819728708;-1;1.6379427979205805;-1;2026-09-13;3m;2026-12-19;2026-12-26;1721859301;Hemma Suites;4760.0;50.0;Apartamento;Canary Islands;Gran Canaria;3.0;2.0;8.46821300919452;3.9318256327243257;95.2;0.4705882352941176;0;1;0;5.225543687082149;4.014376528109112;True;False;False;True;False;False;False;False;True;-0.636074208418549;-0.8521409472660009;-0.5;0.0;0.1916840639485006;-0.1578947368421052;0.3116658941614591;0.5;3.604906769822216;-0.4901658693001632;-0.4391997193852255;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;True;1096.0;1670.0;True;Both;98.81579374263251;98.19503174105357;98.50541274184303
17224673;1722467301;Villa White Octopus;0.1062835093651703;-1;1.5329960848087667;-1;2026-09-13;3m;2026-12-19;2026-12-26;1722467301;Villa White Octopus;19440.0;200.0;Villa;Canary Islands;Tenerife;2.0;8.0;9.87513951702064;5.303304908059076;97.2;0.25;0;0;0;7.683794466403162;15.452117512399848;True;False;False;True;False;True;False;False;True;-0.5027202515853283;-0.7485553552860215;-1.0;0.0;0.2271766059965136;0.0;-1.537551744529864;0.5;0.0;-0.3897426941870037;-0.2505243962206532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;64.0;2664.0;True;Both;99.93186758519256;97.12005364075831;98.52596061297544
1723036;172303610;Casa Rural Fuente El Boticario;0.0995873049548007;-1;1.8841490994489207;-1;2026-09-13;3m;2026-12-19;2026-12-26;172303610;Casa Rural Fuente El Boticario;5950.0;45.0;Bed and breakfast;Extremadura;Cáceres;9.0;9.0;8.691314551644853;3.828641396489095;132.22222222222223;0.0;0;0;0;9.138732096916636;8.579049816163218;True;False;False;True;False;False;False;False;True;-0.3202421414804484;0.3232603385396563;0.0;1.0;-0.5327063665144613;0.2368421052631578;0.0;0.5;0.0;-0.2348706823841249;-0.287325334814548;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;95.0;722.0;True;Both;99.89834211123969;99.22026236387035;99.55930223755502
17232729;1723272901;Reston Sea View;0.0170791029120555;-1;1.465957031122326;-1;2026-09-13;3m;2026-12-19;2026-12-26;1723272901;Reston Sea View;4487.7;150.0;Villa;Islas Baleares;Menorca;2.0;4.0;8.409318406519747;5.017279836814924;29.918;0.249571049758228;0;0;0;1.773794466403162;3.562020041670801;True;False;False;False;False;False;False;False;True;2.5299039765978057;3.082082640460576;1.5;3.0;-0.430051786075651;5.052631578947368;-1.034455769297666;0.1;0.0;2.2885754367651163;5.849817118101888;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2328.0;3645.0;True;Both;97.48342651973137;96.05913461018525;96.77128056495832
17244346;1724434601;Villa de la Reina;0.0495681413872172;-1;1.5500027837189456;-1;2026-09-13;3m;2026-12-19;2026-12-26;1724434601;Villa de la Reina;11445.84;653.0;Villa;Canary Islands;Tenerife;3.0;1.0;9.345468988359448;6.483107351457199;17.528085758039815;0.2499999999999999;0;0;0;4.52404743083004;9.097863410911868;True;False;False;False;False;False;False;False;True;2.883237564319664;1.0286865900531923;0.5;3.0;4.0589564323453065;0.5263157894736842;-0.169130691898285;1.1666666666666663;1.1682314524772048;8.238373780320618;1.4561256321116895;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;True;710.0;2467.0;True;Both;99.23323996669082;97.33310262039431;98.28317129354257
17253223;1725322301;Casa Dos Faros;0.0205105314786037;-1;1.455056254725564;-1;2026-09-13;3m;2026-12-19;2026-12-26;1725322301;Casa Dos Faros;701.02;120.0;Casa o chalet;Galicia;La Coruña;1.0;4.0;6.553961893648468;4.795790545596741;5.841833333333333;0.3480357193803315;0;0;0;0.5511163522012579;0.9062960568842922;False;False;False;False;False;True;False;False;True;-1.2597282011550013;-1.660617928969676;-1.0;0.0;0.4282036941660819;-1.0526315789473684;-1.537551744529864;0.5;0.0;-0.8462037856387189;-0.9039154970722167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2062.0;3840.0;True;Both;97.77109671558502;95.84824856435269;96.80967263996885
1736804;173680402;Can Vicent Rafal;0.0775119766350793;-1;1.4487668159579676;-1;2026-09-13;3m;2026-12-19;2026-12-26;173680402;Can Vicent Rafal;13880.84;720.0;Villa;Islas Baleares;Ibiza y Formentera;6.0;11.0;9.538336790116352;6.580639137284949;19.278944444444445;0.1508878425224986;1;0;0;5.486498023715416;3.32045737250024;True;False;False;False;False;False;False;False;True;1.3881517061489708;0.4668900169865149;0.0;1.0;1.304039342383069;0.5;-0.1553082570232184;0.5;0.0;2.932281446119452;1.3148084776129063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;True;True;235.0;3964.0;True;Both;99.74693674500092;95.71414666854122;97.73054170677108
174363;17436309;Kamezí Boutique Hotel Villas;0.0024405517428141;-1;1.4345076254948086;-1;2026-09-13;3m;2026-12-19;2026-12-26;17436309;Kamezí Boutique Hotel Villas;4996.4;65.0;Villa;Canary Islands;Lanzarote;2.0;2.0;8.516673056169349;4.189654742026425;76.86769230769231;0.0;0;1;0;1.9748616600790512;3.690239669116289;True;False;False;True;False;False;False;False;True;-1.0706765031668397;-0.8167306160208736;-1.0;-1.0;-0.2672278855280486;-0.1052631578947368;-1.537551744529864;-1.5;0.0;-0.1020339270922752;-0.9114463731927648;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;4164.0;4257.0;True;Both;95.49785328820012;95.39727686634151;95.44756507727081
174388;17438816;Alda Vía Norte;0.0073674212065312;-1;1.5846714344395456;-1;2026-09-13;3m;2026-12-19;2026-12-26;17438816;Alda Vía Norte;280.25;70.0;Hotel;Galicia;Pontevedra;0.0;0.0;5.63924395351863;4.262679877041316;4.003571428571429;0.0;0;1;0;0.3887501733943682;0.3148876404494382;False;True;False;False;False;False;False;False;True;-0.2528876280054715;-0.5916904165288928;-0.5;0.0;0.3428153305574262;0.2631578947368421;-0.0170839082725539;0.5;0.0;-0.1720956105331605;-0.0140522610917939;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3387.0;2094.0;True;Both;96.33815307082527;97.73648977473044;97.03732142277786
17868;1786812;SOL by Meliá Puerto Marina;0.003243376848625;-1;1.4549012104828372;-1;2026-09-13;3m;2026-12-19;2026-12-26;1786812;SOL by Meliá Puerto Marina;892.0;26.0;Apartahotel;Andalucía;Málaga;0.0;0.0;6.794586580876499;3.295836866004329;34.30769230769231;0.0;1;1;0;1.0410709492186132;0.9282962921952032;False;False;False;False;False;False;False;False;False;0.6966057122397314;0.6091557922643206;0.5;1.0;0.0702799844666445;-0.1754385964912282;0.3284769636041073;-0.1666666666666667;0.0;1.154732998143453;0.7366058782463264;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;4024.0;3845.0;True;Both;95.64925865443888;95.84284122984415;95.74604994214152
1804537;180453705;Madera y Mar (familias/parejas);0.0642394221997982;-1;1.6189576088030342;-1;2026-09-13;3m;2026-12-19;2026-12-26;180453705;Madera y Mar (familias/parejas);5550.0001;60.0;Apartamento;Cantabria;Cantabria;8.0;6.0;8.621733388704934;4.110873864173311;92.50000166666668;0.0;1;0;0;6.092808400390818;5.406774639791912;True;False;False;True;False;False;False;False;True;-0.4579947415560136;-0.0995494051565793;0.0;0.0;-0.3433474127019602;-0.3947368421052631;0.5677114133648731;-0.5;0.7610095409761612;-0.3537335291422496;-0.3622663510892532;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;414.0;1795.0;True;Both;99.55335416959564;98.05984837834039;98.80660127396801
1831870;183187005;Casa Atheba;0.0654247483016619;-1;2.1634084707076395;-1;2026-09-13;3m;2026-12-19;2026-12-26;183187005;Casa Atheba;2450.0;11.0;Casa o chalet;Aragón;Teruel;9.0;4.0;7.804251383528112;2.4849066497880004;222.72727272727272;0.0;0;0;0;1.9261006289308176;2.53290187848274;False;False;False;True;True;False;True;False;True;-0.7042138160252278;-0.8167306160208736;-0.5;0.0;0.0762821406853721;-0.1052631578947368;0.2630022720906346;0.5;0.0;-0.5377061184754811;-0.5646832685346421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;385.0;354.0;True;Both;99.58471670974511;99.61824218369797;99.60147944672154
189236;18923603;Fonda Can Fasersia;0.0130466272220997;-1;1.4498274587165965;-1;2026-09-13;3m;2026-12-19;2026-12-26;18923603;Fonda Can Fasersia;264.2201;300.0;Hostal o pensión;Cataluña;Lérida;0.0;0.0;5.5805600472948536;5.707110264748875;0.8807336666666666;0.0743315894589397;0;0;0;0.5025679993913341;0.2216193252112646;False;True;False;False;False;False;False;False;True;-0.3272049531673615;0.092771917278962;-0.5;0.0;-0.3865775470892832;1.8421052631578947;-0.625271042775478;0.5;0.0;-0.2411799084100959;-0.2931037665480406;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2707.0;3939.0;True;Both;97.073550563985;95.74118334108384;96.40736695253442
1958349;195834917;Casal Do Crego;0.0140692386208204;-1;1.463893016579599;-1;2026-09-13;3m;2026-12-19;2026-12-26;195834917;Casal Do Crego;1038.55;32.0;Hostal o pensión;Galicia;Pontevedra;0.0;1.0;6.946543206189397;3.49650756146648;32.4546875;0.0784266525444129;1;1;0;1.975406094267128;1.1669101123595504;False;False;False;False;False;False;False;False;False;0.6347372303469649;0.9827825525887376;0.5;1.0;-0.3196904951220793;0.4385964912280703;-0.1219437590489202;-0.1666666666666667;0.0;1.036406579917473;0.8620829418613383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2594.0;3678.0;True;Both;97.1957563238777;96.02344620242897;96.60960126315334
2039145;203914503;Hostal Sant Miquel;0.0166408919263187;-1;1.4417259589627835;-1;2026-09-13;3m;2026-12-19;2026-12-26;203914503;Hostal Sant Miquel;433.86;300.0;Hostal o pensión;Cataluña;Lérida;0.0;0.0;6.075024140206913;5.707110264748875;1.4462000000000002;0.0;0;0;0;0.8252368090691217;0.3639078194132819;False;False;False;False;False;False;False;False;False;0.5484204101214523;0.092771917278962;0.5;1.0;0.5101594970565901;-0.7894736842105263;1.199290360733294;-0.1666666666666667;0.0;0.88028852712549;0.5115952608734327;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2367.0;4116.0;True;Both;97.44124931056484;95.54976369948199;96.49550650502341
2054043;205404304;Hostal ** EC León;0.0383391260001095;-1;1.9525578582120175;-1;2026-09-13;3m;2026-12-19;2026-12-26;205404304;Hostal ** EC León;338.0;267.5;Hostal o pensión;Castilla y León;León;0.0;0.0;5.82600010738045;5.59285091394892;1.263551401869159;0.5384615384615384;0;0;0;0.6429033362498573;0.4144035898630506;False;True;False;False;False;False;False;False;True;-0.4063113712163305;-0.1414979796485265;-0.5;0.0;-0.2705473256307865;1.2105263157894737;-0.4515032900603569;0.5;0.847468735852776;-0.4171702380348185;-0.1067760927237624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;1098.0;617.0;True;Both;98.8136308088291;99.33381638854942;99.07372359868927
2059467;205946701;Beach House Adelfas San Agustín MCI by VillaGranCanaria;0.012885752037009;-1;1.4700022916595117;-1;2026-09-13;3m;2026-12-19;2026-12-26;205946701;Beach House Adelfas San Agustín MCI by VillaGranCanaria;3968.4601;80.0;Casa o chalet;Canary Islands;Gran Canaria;3.0;2.0;8.286385369470866;4.394449154672439;49.60575125;0.5801292798685316;0;1;0;3.11985856918239;3.346826276928054;True;False;False;False;False;False;False;False;True;-0.0609128653509735;-0.3235307920875624;0.0;1.0;0.251703325301479;-0.6578947368421053;0.9504865329820976;0.5;0.0;0.0253782272337876;0.2005017741146206;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2720.0;3577.0;True;Both;97.05949149426282;96.13267435950122;96.59608292688202
2196910;219691002;CR La Posada de los Sentidos;0.0645660780151158;-1;1.4838528336611865;-1;2026-09-13;3m;2026-12-19;2026-12-26;219691002;CR La Posada de los Sentidos;4200.0;29.0;Casa o chalet;Extremadura;Cáceres;5.0;6.0;8.343077871169383;3.4011973816621555;144.82758620689654;0.0;1;0;0;3.30188679245283;6.05579987023286;True;False;False;True;False;False;True;False;True;0.1363297588206714;-0.5916904165288928;-0.5;0.0;0.9191828436719156;0.2631578947368421;-0.0170839082725539;0.5;0.0;0.2603910213813534;0.1086452559788524;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;406.0;3339.0;True;Both;99.56200590480928;96.39006348210714;97.97603469345822
2217592;221759208;Finca Caballo Blanco;0.0182781535121771;-1;1.4234261725286423;-1;2026-09-13;3m;2026-12-19;2026-12-26;221759208;Finca Caballo Blanco;528.64;250.0;Hostal o pensión;Islas Baleares;Mallorca;0.0;0.0;6.272197530471556;5.525452939131784;2.11456;0.0858050847457627;1;0;0;1.0055160345417886;0.2835572314764404;False;False;False;False;False;False;False;False;False;-0.4797279688375916;-1.086410844193489;-1.0;-1.0;0.7184255061033977;-0.4736842105263157;-1.537551744529864;-1.5;0.0;0.4091294923747289;-0.5827594859797898;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;2241.0;4533.0;True;Both;97.57751414017974;95.0987920014708;96.33815307082527
2320496;232049601;Cubo's Villa Las Colinas;0.0427668125809266;-1;1.506187816215929;-1;2026-09-13;3m;2026-12-19;2026-12-26;232049601;Cubo's Villa Las Colinas;3038.54;680.0;Villa;Andalucía;Málaga;4.0;7.0;8.019461467161404;6.523562306149512;4.468441176470588;0.4792531939681559;1;0;0;1.20100395256917;3.162180959290149;False;False;False;False;False;False;False;False;False;-0.0881694735837093;-0.0995494051565793;-0.5;0.0;-0.0210726479714851;1.3157894736842106;-0.4849201655824955;0.5;0.0;-0.0044321204802325;-0.0314108902221316;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;911.0;2997.0;True;Both;99.01586511944802;96.7599251624904;97.88789514096922
2335161;233516103;Casa Blanca;0.0982353757852361;-1;1.598331861335557;-1;2026-09-13;3m;2026-12-19;2026-12-26;233516103;Casa Blanca;9807.7;700.0;Villa;Islas Baleares;Ibiza y Formentera;4.0;9.0;9.191025025939204;6.55250788703459;14.011;0.1070587395617728;1;1;0;3.876561264822135;2.346115204286672;True;False;False;False;False;True;False;False;True;-0.5718603364020916;1.0286865900531923;-1.0;-1.0;-0.9452882873731316;5.789473684210527;-1.537551744529864;-1.5;0.0;-0.5371206042801965;-0.6631092476000158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;102.0;1969.0;True;Both;99.89077184292775;97.87167313744362;98.88122249018568
2369404;236940402;Casa Gelita;0.0094213433632112;-1;1.7789420473284;-1;2026-09-13;3m;2026-12-19;2026-12-26;236940402;Casa Gelita;433.16;38.0;Casa rural;Galicia;Orense;2.0;1.0;6.073413129755149;3.6635616461296463;11.398947368421052;0.1764705882352941;1;0;0;0.4305166279046654;0.6027831895352074;False;False;False;False;False;False;False;False;False;0.707063008682497;-0.2069451604179898;0.0;0.0;1.268193131632335;-0.5263157894736842;0.743150009856101;-0.5;0.2824541831962198;1.1752847881283035;0.2303350874586912;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;True;3125.0;1033.0;True;Both;96.6214973990721;98.88392615743994;97.75271177825601
