-13.86763932;28.86024358;0.0125;89;España
-13.85513932;28.86024358;0.00625;12;España
-13.84888932;28.86024358;0.00625;23;España
-13.85513932;28.86649358;0.00625;5;España
-13.84888932;28.86649358;0.00625;64;España
-13.85513932;28.87274358;0.0125;45;España
-13.84263932;28.81024358;0.05;67;España
-13.84263932;28.86024358;0.00625;17;España
-13.83638932;28.86024358;0.00625;69;España
-13.84263932;28.86649358;0.00625;30;España
-13.83638932;28.86649358;0.00625;21;España
-13.83013932;28.86024358;0.0125;68;España
-13.84263932;28.87274358;0.0125;25;España
-13.83013932;28.87274358;0.0125;69;España
-13.81763932;28.86024358;0.0125;96;España
-13.80513932;28.86024358;0.00625;42;España
-13.79888932;28.86024358;0.00625;43;España
-13.80513932;28.86649358;0.00625;17;España
-13.74263932;28.81024358;0.1;13;España
-13.84263932;28.91024358;0.1;59;España
-13.71763932;28.91024358;0.025;97;España
-13.74263932;28.93524358;0.025;11;España
-13.71763932;28.93524358;0.025;55;España
-13.69263932;28.91024358;0.0125;4;España
-13.68013932;28.91024358;0.0125;91;España
-13.69263932;28.92274358;0.0125;6;España
-13.68013932;28.92274358;0.00625;35;España
-13.67388932;28.92274358;0.003125;30;España
-13.67076432;28.92274358;0.003125;29;España
-13.67388932;28.92586858;0.003125;30;España
-13.67076432;28.92586858;0.003125;20;España
-13.68013932;28.92899358;0.00625;12;España
-13.67388932;28.92899358;0.00625;15;España
-13.66763932;28.91024358;0.0125;97;España
-13.65513932;28.91649358;0.00625;62;España
-13.64888932;28.91649358;0.00625;55;España
-13.66763932;28.92274358;0.00625;75;España
-13.66138932;28.92274358;0.00625;68;España
-13.66763932;28.92899358;0.00625;1;España
-13.65513932;28.92274358;0.0125;79;España
-13.69263932;28.93524358;0.025;33;España
-13.66763932;28.93524358;0.025;34;España
-13.74263932;28.96024358;0.05;9;España
-13.69263932;28.96024358;0.05;69;España
-13.64263932;28.91024358;0.0125;10;España
-13.64263932;28.92274358;0.0125;54;España
-13.63013932;28.92274358;0.0125;43;España
-13.61763932;28.91024358;0.025;7;España
-13.64263932;28.93524358;0.025;19;España
-13.61763932;28.93524358;0.025;25;España
-13.59263932;28.94774358;0.0125;96;España
-13.58013932;28.94774358;0.0125;11;España
-13.56763932;28.93524358;0.025;41;España
-13.64263932;28.96024358;0.05;23;España
-13.59263932;28.96024358;0.025;5;España
-13.56763932;28.96024358;0.0125;19;España
-13.55513932;28.96024358;0.0125;76;España
-13.56763932;28.97274358;0.0125;5;España
-13.55513932;28.97274358;0.0125;3;España
-13.56763932;28.98524358;0.025;5;España
-13.54263932;28.96024358;0.025;3;España
-13.51763932;28.96024358;0.025;3;España
-13.54263932;28.98524358;0.025;4;España
-13.51763932;28.98524358;0.0125;31;España
-13.50513932;28.98524358;0.0125;92;España
-13.51763932;28.99774358;0.0125;6;España
-13.50513932;28.99774358;0.0125;8;España
-13.49263932;28.98524358;0.0125;33;España
-13.49263932;28.99774358;0.0125;98;España
-13.69263932;29.01024358;0.05;39;España
-13.69263932;29.06024358;0.05;64;España
-13.64263932;29.01024358;0.05;35;España
-13.59263932;29.01024358;0.05;57;España
-13.64263932;29.06024358;0.05;12;España
-13.59263932;29.06024358;0.05;23;España
-13.54263932;29.01024358;0.05;8;España
-13.49263932;29.01024358;0.05;10;España
-13.54263932;29.06024358;0.05;12;España
-13.49263932;29.06024358;0.05;89;España
-13.74263932;29.11024358;0.1;1;España
-13.64263932;29.11024358;0.05;17;España
-13.59263932;29.11024358;0.05;86;España
-13.54263932;29.11024358;0.05;19;España
-13.49263932;29.11024358;0.025;8;España
-13.46763932;29.11024358;0.025;52;España
-13.49263932;29.13524358;0.025;9;España
-13.46763932;29.13524358;0.025;85;España
-13.54263932;29.16024358;0.05;2;España
-13.49263932;29.16024358;0.05;8;España
-13.44263932;29.11024358;0.1;1;España
-13.54263932;29.21024358;0.05;67;España
-13.49263932;29.21024358;0.05;43;España
-13.49263932;29.26024358;0.05;3;España
-8.919748187;41.83647628;0.05;7;Mixto
-8.869748187;41.83647628;0.05;77;Mixto
-8.719748187;41.78647628;0.1;23;Mixto
-8.219748187;41.78647628;0.1;7;Mixto
-8.119748187;41.78647628;0.1;7;España
-8.919748187;41.88647628;0.1;51;Mixto
-8.819748187;41.88647628;0.1;82;Mixto
-8.219748187;41.88647628;0.1;2;España
-8.119748187;41.88647628;0.1;12;España
-8.019748187;41.88647628;0.1;9;España
-7.919748187;41.88647628;0.1;1;Mixto
-7.519748187;41.88647628;0.1;6;España
-8.919748187;41.98647628;0.1;17;España
-8.819748187;41.98647628;0.1;11;España
-8.719748187;41.98647628;0.1;59;Mixto
-8.619748187;41.98647628;0.1;16;Mixto
-7.919748187;41.98647628;0.1;3;España
-7.819748187;41.98647628;0.1;3;España
-7.519748187;41.98647628;0.1;2;España
-7.419748187;41.98647628;0.1;1;España
-7.219748187;41.98647628;0.1;1;España
-7.119748187;41.98647628;0.1;3;España
-7.019748187;41.98647628;0.1;1;España
-6.919748187;41.98647628;0.1;1;España
-6.819748187;41.98647628;0.1;1;España
-6.719748187;41.98647628;0.1;27;España
-8.919748187;42.08647628;0.1;75;España
-8.819748187;42.08647628;0.1;60;España
-8.719748187;42.08647628;0.1;20;España
-8.619748187;42.08647628;0.1;11;España
